type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.806672000,-103.519301000,1167.3,,179.6,-0.1,22.582,130.84,,,
T,41.805441000,-103.519277000,1167.0,,179.2,-0.2,22.718,136.74,,,
T,41.804294000,-103.519277000,1167.0,,180.0,-0.0,22.846,127.40,,,
T,41.804119000,-103.519277000,1167.0,,180.0,-0.0,22.865,19.44,,,
T,41.802976000,-103.519269000,1166.3,,179.7,-0.5,22.992,126.95,,,
T,41.801454000,-103.519267000,1165.9,,179.9,-0.3,23.161,169.05,,,
T,41.800673000,-103.519278000,1165.8,,180.6,-0.0,23.248,86.75,,,
T,41.800437000,-103.519279000,1165.8,,180.2,-0.3,23.274,26.21,,,
T,41.800057000,-103.519277000,1165.5,,179.8,-0.7,23.316,42.21,,,
T,41.798405000,-103.519266000,1165.2,,179.7,-0.1,23.500,183.49,,,
T,41.796896000,-103.519255000,1165.3,,179.7,0.0,23.667,167.61,,,
T,41.795817000,-103.519256000,1165.1,,180.0,-0.2,23.787,119.84,,,
T,41.794378000,-103.519222000,1165.1,,179.0,0.0,23.947,159.85,,,
T,41.793336000,-103.519186000,1164.9,,178.5,-0.2,24.063,115.77,,,
T,41.792364000,-103.519157000,1164.5,,178.7,-0.4,24.171,107.99,,,
T,41.792188000,-103.519156000,1164.1,,179.8,-1.9,24.190,19.55,,,
T,41.791192000,-103.519155000,1164.9,,180.0,0.7,24.301,110.62,,,
T,41.790189000,-103.519140000,1165.6,,179.4,0.7,24.413,111.41,,,
T,41.788992000,-103.519129000,1162.5,,179.6,-2.4,24.545,132.95,,,
T,41.788047000,-103.519137000,1165.0,,180.4,2.4,24.650,104.96,,,
T,41.787399000,-103.519146000,1164.9,,180.6,-0.2,24.722,71.98,,,
T,41.786754000,-103.519156000,1164.9,,180.7,0.1,24.794,71.64,,,
T,41.785604000,-103.519172000,1165.6,,180.6,0.5,24.922,127.74,,,
T,41.785530000,-103.519173000,1165.6,,180.6,1.0,24.930,8.22,,,
T,41.785322000,-103.519177000,1165.8,,180.8,0.8,24.953,23.10,,,
T,41.785197000,-103.519220000,1166.0,,194.4,1.0,24.967,14.34,,,
T,41.784887000,-103.519240000,1166.4,,182.8,1.2,25.002,34.47,,,
T,41.784832000,-103.519243000,1166.4,,182.3,0.9,25.008,6.11,,,
T,41.784675000,-103.519253000,1166.5,,182.7,0.5,25.025,17.46,,,
T,41.784620000,-103.519316000,1166.6,,220.5,0.7,25.034,8.05,,,
T,41.784587000,-103.519400000,1166.5,,242.2,-1.4,25.041,7.89,,,
T,41.784569000,-103.519494000,1166.3,,255.6,-1.5,25.049,8.07,,,
T,41.784570000,-103.519729000,1166.3,,270.3,-0.2,25.069,19.54,,,
T,41.784735000,-103.520176000,1166.3,,296.3,0.0,25.110,41.43,1,,
T,41.784735000,-103.520176000,1166.3,,296.3,,25.110,0.00,,,
T,41.784900000,-103.520625000,1166.4,,296.2,0.3,25.152,41.58,,,
T,41.785302000,-103.521765000,1166.5,,295.3,0.1,25.257,104.76,,,
T,41.785613000,-103.522633000,1166.6,,295.7,0.1,25.337,80.00,,,
T,41.785821000,-103.523232000,1166.8,,295.0,0.4,25.392,54.89,,,
T,41.786169000,-103.524207000,1167.0,,295.6,0.2,25.481,89.79,,,
T,41.786995000,-103.526544000,1167.1,,295.4,0.0,25.696,214.84,,,
T,41.787281000,-103.527370000,1167.0,,294.9,-0.0,25.772,75.65,,,
T,41.787780000,-103.528776000,1167.4,,295.5,0.3,25.901,129.35,,,
T,41.788115000,-103.529736000,1167.4,,295.1,-0.1,25.989,88.05,,,
T,41.788544000,-103.530947000,1167.6,,295.4,0.2,26.101,111.37,,,
T,41.788935000,-103.532028000,1167.6,,295.9,0.1,26.201,99.80,,,
T,41.789413000,-103.533401000,1167.9,,295.0,0.2,26.326,125.87,,,
T,41.789862000,-103.534732000,1168.1,,294.3,0.2,26.448,121.36,,,
T,41.790249000,-103.535893000,1168.2,,294.1,0.1,26.553,105.65,,,
T,41.790497000,-103.536620000,1168.1,,294.6,-0.1,26.620,66.41,,,
T,41.791157000,-103.538587000,1167.3,,294.2,-0.4,26.799,179.18,,,
T,41.791560000,-103.539785000,1167.6,,294.3,0.3,26.908,109.18,,,
T,41.792008000,-103.541043000,1167.5,,295.5,-0.2,27.024,115.80,,,
T,41.793032000,-103.543951000,1169.0,,295.3,0.6,27.291,267.13,,,
T,41.793070000,-103.544059000,1169.0,,295.3,0.2,27.301,9.92,,,
T,41.793721000,-103.545893000,1169.7,,295.5,0.4,27.470,168.72,,,
T,41.794069000,-103.546886000,1170.6,,295.2,1.0,27.561,91.14,,,
T,41.794655000,-103.548543000,1173.4,,295.4,1.8,27.713,152.33,,,
T,41.794821000,-103.549012000,1173.9,,295.4,1.2,27.756,43.12,,,
T,41.795137000,-103.549896000,1174.6,,295.6,1.0,27.838,81.43,,,
T,41.796340000,-103.553321000,1175.6,,295.2,0.3,28.152,314.47,,,
T,41.796351000,-103.553351000,1175.6,,296.2,-1.3,28.155,2.78,,,
T,41.796518000,-103.553815000,1175.5,,295.8,-0.3,28.198,42.79,,,
T,41.797063000,-103.555227000,1175.0,,297.4,-0.4,28.330,132.05,,,
T,41.797254000,-103.555691000,1174.5,,298.9,-1.2,28.374,44.01,,,
T,41.797672000,-103.556764000,1174.3,,297.6,-0.2,28.474,100.54,,,
T,41.797894000,-103.557388000,1174.1,,295.5,-0.4,28.532,57.43,,,
T,41.798415000,-103.559019000,1174.8,,293.2,0.5,28.679,147.39,,,
T,41.798764000,-103.560159000,1175.2,,292.3,0.3,28.782,102.37,,,
T,41.799594000,-103.562826000,1173.8,,292.7,-0.6,29.022,240.06,,,
T,41.800635000,-103.566190000,1172.7,,292.5,-0.4,29.324,302.55,,,
T,41.800789000,-103.566681000,1172.9,,292.8,0.4,29.368,44.25,,,
T,41.801226000,-103.568107000,1172.8,,292.3,-0.1,29.497,128.07,,,
T,41.801343000,-103.568478000,1172.9,,292.9,0.5,29.530,33.46,,,
T,41.801619000,-103.569347000,1173.0,,293.1,0.0,29.608,78.46,,,
T,41.801736000,-103.569731000,1172.8,,292.2,-0.5,29.643,34.46,,,
T,41.801966000,-103.570484000,1172.7,,292.3,-0.2,29.710,67.59,,,
T,41.802174000,-103.571151000,1172.5,,292.7,-0.3,29.771,60.05,,,
T,41.802614000,-103.572602000,1172.4,,292.1,-0.1,29.901,130.11,,,
T,41.802736000,-103.573003000,1172.5,,292.2,0.4,29.937,35.98,,,
T,41.802949000,-103.573667000,1172.3,,293.3,-0.3,29.997,60.04,,,
T,41.803110000,-103.574195000,1172.3,,292.2,-0.1,30.044,47.38,,,
T,41.803327000,-103.574883000,1172.5,,292.9,0.2,30.106,62.05,,,
T,41.803674000,-103.576015000,1172.7,,292.4,0.3,30.208,101.66,,,
T,41.803931000,-103.576833000,1173.4,,292.9,0.8,30.282,73.73,,,
T,41.804209000,-103.577737000,1174.3,,292.4,1.2,30.363,81.22,,,
T,41.805159000,-103.580795000,1176.3,,292.6,0.7,30.638,275.17,,,
T,41.805817000,-103.582943000,1176.5,,292.3,0.1,30.831,192.89,,,
T,41.806232000,-103.584260000,1176.6,,292.9,0.1,30.950,118.76,,,
T,41.806602000,-103.585457000,1176.9,,292.5,0.3,31.057,107.63,,,
T,41.807001000,-103.586730000,1177.0,,292.8,0.1,31.172,114.70,,,
T,41.807246000,-103.587536000,1177.7,,292.2,0.9,31.244,72.30,,,
T,41.807754000,-103.589181000,1178.1,,292.5,0.3,31.392,147.89,,,
T,41.808204000,-103.590623000,1178.3,,292.7,0.2,31.522,129.84,,,
T,41.808608000,-103.591938000,1178.9,,292.4,0.5,31.640,118.13,,,
T,41.809525000,-103.594897000,1180.5,,292.6,0.6,31.906,266.15,,,
T,41.809543000,-103.594955000,1180.5,,292.6,-0.0,31.911,5.22,,,
T,41.810287000,-103.597338000,1181.7,,292.7,0.6,32.126,214.57,,,
T,41.810760000,-103.598853000,1181.9,,292.7,0.2,32.262,136.41,,,
T,41.811253000,-103.600458000,1182.5,,292.4,0.4,32.407,144.17,,,
T,41.812194000,-103.603506000,1182.9,,292.5,0.1,32.681,273.99,,,
T,41.812630000,-103.604921000,1183.1,,292.5,0.2,32.808,127.16,,,
T,41.813221000,-103.606861000,1183.3,,292.2,0.1,32.982,174.05,,,
T,41.813312000,-103.607147000,1183.4,,293.1,0.7,33.008,25.82,,,
T,41.813333000,-103.607212000,1183.4,,293.4,0.4,33.013,5.88,,,
T,41.813451000,-103.607604000,1183.6,,292.0,0.3,33.049,35.11,,,
T,41.813580000,-103.608036000,1183.7,,291.8,0.4,33.087,38.65,,,
T,41.813693000,-103.608467000,1183.8,,289.4,0.1,33.125,37.95,,,
T,41.813796000,-103.608872000,1184.0,,288.8,0.6,33.161,35.54,,,
T,41.813906000,-103.609363000,1183.9,,286.7,-0.2,33.203,42.59,,,
T,41.814013000,-103.609869000,1183.9,,285.8,-0.0,33.247,43.69,,,
T,41.814102000,-103.610373000,1184.2,,283.3,0.7,33.290,43.03,,,
T,41.814189000,-103.610872000,1184.0,,283.2,-0.5,33.333,42.57,,,
T,41.814266000,-103.611404000,1183.9,,281.0,-0.3,33.378,45.02,,,
T,41.814347000,-103.611980000,1184.1,,280.7,0.5,33.426,48.70,,,
T,41.814405000,-103.612402000,1184.2,,280.4,0.2,33.462,35.65,,,
T,41.814472000,-103.612842000,1184.2,,281.5,-0.0,33.499,37.31,,,
T,41.814546000,-103.613256000,1184.1,,283.5,-0.2,33.535,35.37,,,
T,41.814608000,-103.613579000,1184.2,,284.4,0.4,33.562,27.71,,,
T,41.814688000,-103.613959000,1184.2,,285.8,-0.1,33.595,32.80,,,
T,41.814803000,-103.614438000,1184.1,,287.9,-0.2,33.637,41.80,,,
T,41.814911000,-103.614836000,1184.2,,290.0,0.4,33.672,35.18,,,
T,41.815032000,-103.615254000,1184.1,,291.2,-0.5,33.709,37.24,,,
T,41.815196000,-103.615746000,1184.3,,294.1,0.6,33.754,44.75,,,
T,41.815334000,-103.616138000,1184.1,,295.3,-0.6,33.790,36.00,,,
T,41.815477000,-103.616515000,1184.1,,297.0,0.0,33.825,35.12,,,
T,41.815672000,-103.616971000,1184.1,,299.8,0.0,33.869,43.64,,,
T,41.815812000,-103.617295000,1183.7,,300.1,-1.3,33.900,31.09,,,
T,41.816003000,-103.617680000,1183.4,,303.6,-0.9,33.938,38.38,,,
T,41.816512000,-103.618702000,1183.3,,303.8,-0.1,34.040,102.01,,,
T,41.816777000,-103.619214000,1183.0,,304.8,-0.4,34.092,51.73,,,
T,41.816971000,-103.619600000,1183.0,,304.0,0.0,34.131,38.64,,,
T,41.817141000,-103.619969000,1183.2,,301.7,0.5,34.167,36.01,,,
T,41.817283000,-103.620306000,1183.2,,299.5,-0.2,34.199,32.14,,,
T,41.817430000,-103.620647000,1183.2,,300.0,0.0,34.232,32.70,,,
T,41.817555000,-103.620975000,1183.1,,297.1,-0.4,34.262,30.59,,,
T,41.817687000,-103.621334000,1183.1,,296.3,0.2,34.295,33.24,,,
T,41.817821000,-103.621699000,1183.1,,296.2,0.0,34.329,33.78,,,
T,41.817911000,-103.621967000,1183.0,,294.3,-0.5,34.354,24.41,,,
T,41.817987000,-103.622205000,1182.0,,293.2,-4.9,34.375,21.50,,,
T,41.818251000,-103.623083000,1182.4,,292.0,0.6,34.454,78.62,,,
T,41.818428000,-103.623625000,1182.9,,293.7,0.9,34.503,49.14,,,
T,41.818849000,-103.624988000,1182.9,,292.5,0.0,34.625,122.52,,,
T,41.819355000,-103.626615000,1183.0,,292.7,0.0,34.772,146.40,,,
T,41.819568000,-103.627304000,1182.7,,292.5,-0.4,34.834,61.94,,,
T,41.819855000,-103.628226000,1182.9,,292.7,0.2,34.917,82.97,,,
T,41.819910000,-103.628405000,1183.1,,292.4,1.2,34.933,16.08,,,
T,41.820466000,-103.630196000,1183.8,,292.6,0.4,35.094,161.11,,,
T,41.820535000,-103.630418000,1184.2,,292.6,2.1,35.114,19.97,,,
T,41.820541000,-103.630436000,1184.3,,294.1,2.9,35.115,1.64,,,
T,41.820610000,-103.630658000,1184.4,,292.6,0.9,35.135,19.97,,,
T,41.820655000,-103.630804000,1184.1,,292.5,-2.2,35.149,13.12,,,
T,41.821179000,-103.632504000,1184.4,,292.5,0.2,35.301,152.76,,,
T,41.821229000,-103.632674000,1184.4,,291.5,-0.3,35.316,15.18,,,
T,41.821373000,-103.633191000,1184.5,,290.5,0.2,35.362,45.83,,,
T,41.821495000,-103.633588000,1184.6,,292.4,0.3,35.398,35.66,,,
T,41.821596000,-103.633942000,1184.8,,290.9,0.6,35.429,31.48,,,
T,41.821740000,-103.634443000,1184.7,,291.1,-0.2,35.474,44.59,,,
T,41.821781000,-103.634715000,1184.9,,281.4,0.9,35.497,23.05,,,
T,41.821823000,-103.635048000,1185.3,,279.6,1.3,35.525,28.06,,,
T,41.821857000,-103.635412000,1185.4,,277.1,0.4,35.556,30.48,,,
T,41.821857000,-103.635585000,1185.4,,270.0,0.1,35.570,14.37,,,
T,41.821855000,-103.636211000,1185.5,,269.8,0.1,35.622,52.01,,,
T,41.821843000,-103.637355000,1184.2,,269.2,-1.3,35.717,95.05,,,
T,41.821835000,-103.638460000,1183.3,,269.4,-0.9,35.809,91.81,,,
T,41.821827000,-103.639150000,1183.3,,269.1,-0.1,35.866,57.33,,,
T,41.821816000,-103.640140000,1183.2,,269.1,-0.1,35.948,82.26,,,
T,41.821807000,-103.640895000,1183.4,,269.1,0.4,36.011,62.73,,,
T,41.821807000,-103.640925000,1183.4,,270.0,1.3,36.014,2.49,,,
T,41.821789000,-103.642104000,1184.0,,268.8,0.5,36.112,97.97,,,
T,41.821766000,-103.643344000,1184.6,,268.6,0.6,36.215,103.05,,,
T,41.821737000,-103.645082000,1186.3,,268.7,1.2,36.359,144.43,,,
T,41.821736000,-103.645165000,1186.4,,269.1,0.7,36.366,6.90,,,
T,41.821749000,-103.645783000,1186.7,,271.6,0.6,36.417,51.36,,,
T,41.821751000,-103.645899000,1186.7,,271.3,0.8,36.427,9.64,,,
T,41.821723000,-103.648277000,1186.1,,269.1,-0.3,36.625,197.59,,,
T,41.821705000,-103.649836000,1186.4,,269.1,0.3,36.754,129.54,,,
T,41.821696000,-103.650595000,1186.6,,269.1,0.3,36.817,63.07,,,
T,41.821691000,-103.651109000,1186.9,,269.3,0.6,36.860,42.71,,,
T,41.821680000,-103.651968000,1187.2,,269.0,0.5,36.931,71.38,,,
T,41.821670000,-103.652576000,1187.6,,268.7,0.7,36.982,50.53,,,
T,41.821666000,-103.653239000,1187.8,,269.5,0.5,37.037,55.08,,,
T,41.821656000,-103.653602000,1187.9,,267.9,0.4,37.067,30.18,,,
T,41.821652000,-103.653941000,1188.1,,269.1,0.4,37.095,28.17,,,
T,41.821651000,-103.654052000,1188.1,,269.3,0.6,37.105,9.22,,,
T,41.821644000,-103.654642000,1188.6,,269.1,0.9,37.154,49.02,,,
T,41.821643000,-103.654755000,1188.6,,269.3,0.6,37.163,9.39,,,
T,41.821639000,-103.655214000,1188.9,,269.3,0.7,37.201,38.14,,,
T,41.821637000,-103.655406000,1189.0,,269.2,0.5,37.217,15.95,,,
T,41.821613000,-103.657464000,1190.6,,269.1,0.9,37.388,171.00,,,
T,41.821598000,-103.658862000,1191.7,,269.2,1.0,37.504,116.16,,,
T,41.821589000,-103.660144000,1192.6,,269.5,0.9,37.611,106.52,,,
T,41.821588000,-103.660297000,1192.8,,269.5,1.3,37.623,12.71,,,
T,41.821586000,-103.660458000,1193.0,,269.0,1.2,37.637,13.38,,,
T,41.821579000,-103.661033000,1193.6,,269.1,1.3,37.685,47.78,,,
T,41.821576000,-103.661719000,1194.1,,269.7,1.0,37.742,57.00,,,
T,41.821570000,-103.662361000,1194.6,,269.3,0.9,37.795,53.34,,,
T,41.821564000,-103.663014000,1195.4,,269.3,1.4,37.849,54.26,,,
T,41.821564000,-103.663117000,1195.5,,270.0,0.8,37.858,8.56,,,
T,41.821558000,-103.663800000,1196.3,,269.3,1.4,37.914,56.75,,,
T,41.821554000,-103.664256000,1196.8,,269.3,1.3,37.952,37.89,,,
T,41.821552000,-103.664524000,1197.0,,269.4,1.3,37.975,22.27,,,
T,41.821546000,-103.665215000,1197.8,,269.3,1.2,38.032,57.41,,,
T,41.821546000,-103.665407000,1197.9,,270.0,0.9,38.048,15.95,,,
T,41.821542000,-103.665735000,1198.4,,269.1,1.7,38.075,27.25,,,
T,41.821539000,-103.665957000,1198.6,,269.0,1.3,38.094,18.45,,,
T,41.821531000,-103.666783000,1199.5,,269.3,1.3,38.162,68.63,,,
T,41.821524000,-103.667496000,1200.3,,269.2,1.4,38.222,59.24,,,
T,41.821517000,-103.668185000,1201.0,,269.2,1.1,38.279,57.25,,,
T,41.821509000,-103.668992000,1201.9,,269.2,1.3,38.346,67.05,,,
T,41.821503000,-103.669565000,1202.5,,269.2,1.3,38.393,47.61,,,
T,41.821502000,-103.669663000,1202.6,,269.2,1.6,38.402,8.14,,,
T,41.821497000,-103.670102000,1203.1,,269.1,1.5,38.438,36.48,,,
T,41.821494000,-103.670974000,1204.1,,269.7,1.3,38.511,72.45,,,
T,41.821463000,-103.674557000,1208.7,,269.3,1.6,38.808,297.70,,,
T,41.821458000,-103.675082000,1209.8,,269.3,2.4,38.852,43.62,,,
T,41.821449000,-103.675806000,1210.5,,269.0,1.2,38.912,60.16,,,
T,41.821443000,-103.676514000,1211.9,,269.3,2.4,38.971,58.83,,,
T,41.821434000,-103.677406000,1212.8,,269.2,1.2,39.045,74.12,,,
T,41.821434000,-103.677559000,1213.1,,270.0,1.9,39.058,12.71,,,
T,41.821433000,-103.677743000,1213.4,,269.6,2.4,39.073,15.29,,,
T,41.821432000,-103.678262000,1214.2,,269.9,1.8,39.116,43.12,,,
T,41.821429000,-103.679500000,1215.7,,269.8,1.4,39.219,102.86,,,
T,41.821425000,-103.681203000,1218.1,,269.8,1.7,39.360,141.49,,,
T,41.821420000,-103.683556000,1221.7,,269.8,1.9,39.556,195.49,,,
T,41.821430000,-103.684529000,1223.6,,270.8,2.3,39.637,80.85,,,
T,41.821431000,-103.684630000,1223.8,,270.8,3.0,39.645,8.39,,,
T,41.821431000,-103.684672000,1223.9,,270.0,2.6,39.649,3.49,,,
T,41.821431000,-103.684810000,1224.2,,270.0,2.6,39.660,11.47,,,
T,41.821431000,-103.685263000,1224.8,,270.0,1.6,39.698,37.64,,,
T,41.821425000,-103.686565000,1227.4,,269.6,2.4,39.806,108.17,,,
T,41.821424000,-103.686812000,1227.8,,269.7,2.3,39.826,20.52,,,
T,41.821427000,-103.688201000,1230.4,,270.2,2.2,39.942,115.40,,,
T,41.821431000,-103.688443000,1230.8,,271.3,2.1,39.962,20.11,,,
T,41.821442000,-103.688694000,1231.2,,273.4,2.1,39.983,20.89,,,
T,41.821463000,-103.688975000,1231.7,,275.7,2.1,40.006,23.46,,,
T,41.821494000,-103.689272000,1232.2,,278.0,2.1,40.031,24.91,,,
T,41.821536000,-103.689568000,1232.8,,280.8,2.4,40.056,25.03,,,
T,41.821585000,-103.689850000,1233.4,,283.1,2.3,40.080,24.05,,,
T,41.821645000,-103.690145000,1233.8,,285.3,1.8,40.106,25.40,,,
T,41.821708000,-103.690413000,1234.2,,287.5,1.4,40.129,23.34,,,
T,41.821781000,-103.690685000,1234.5,,289.8,1.5,40.153,24.01,,,
T,41.821867000,-103.690957000,1235.0,,293.0,2.0,40.178,24.53,,,
T,41.821959000,-103.691223000,1235.3,,294.9,1.2,40.202,24.35,,,
T,41.822366000,-103.692325000,1237.1,,296.4,1.7,40.304,102.11,,,
T,41.822414000,-103.692454000,1237.4,,296.5,2.5,40.316,11.97,,,
T,41.822696000,-103.693220000,1238.8,,296.3,2.0,40.387,70.93,,,
T,41.822911000,-103.693805000,1239.6,,296.3,1.5,40.441,54.15,,,
T,41.823017000,-103.694097000,1239.6,,296.0,-0.1,40.468,26.97,,,
T,41.823128000,-103.694406000,1239.8,,295.7,0.6,40.497,28.48,,,
T,41.823406000,-103.695204000,1234.4,,295.1,-7.4,40.570,73.14,,,
T,41.823526000,-103.695570000,1236.3,,293.7,5.6,40.603,33.20,,,
T,41.823636000,-103.695916000,1237.6,,293.1,4.4,40.634,31.23,,,
T,41.823722000,-103.696190000,1239.0,,292.8,5.4,40.659,24.69,,,
T,41.823807000,-103.696466000,1240.0,,292.5,4.1,40.684,24.80,,,
T,41.823880000,-103.696705000,1240.0,,292.3,0.1,40.705,21.45,,,
T,41.823971000,-103.697018000,1240.7,,291.3,2.4,40.733,27.90,,,
T,41.824035000,-103.697239000,1241.8,,291.2,5.5,40.753,19.69,,,
T,41.824132000,-103.697579000,1243.2,,290.9,4.8,40.783,30.23,,,
T,41.824653000,-103.699436000,1247.4,,290.6,2.5,40.948,164.77,,,
T,41.824787000,-103.699902000,1248.2,,291.1,2.0,40.989,41.48,,,
T,41.824936000,-103.700404000,1248.9,,291.7,1.6,41.034,44.87,,,
T,41.825108000,-103.700952000,1249.2,,292.8,0.6,41.083,49.37,,,
T,41.825315000,-103.701601000,1249.9,,293.2,1.2,41.142,58.61,,,
T,41.825380000,-103.701798000,1250.1,,293.9,1.1,41.160,17.89,,,
T,41.825580000,-103.702377000,1251.3,,294.9,2.2,41.213,52.98,,,
T,41.825773000,-103.702918000,1251.9,,295.6,1.3,41.263,49.79,,,
T,41.825955000,-103.703414000,1252.4,,296.2,1.1,41.309,45.90,,,
T,41.826193000,-103.704032000,1253.2,,297.3,1.4,41.366,57.75,,,
T,41.826383000,-103.704507000,1253.4,,298.2,0.4,41.411,44.75,,,
T,41.826515000,-103.704837000,1253.4,,298.2,0.1,41.442,31.09,,,
T,41.826698000,-103.705269000,1253.6,,299.6,0.6,41.483,41.24,,,
T,41.826878000,-103.705688000,1253.8,,300.0,0.4,41.524,40.14,,,
T,41.827164000,-103.706341000,1254.2,,300.4,0.7,41.586,62.86,,,
T,41.827608000,-103.707301000,1255.5,,301.8,1.4,41.680,93.77,,,
T,41.828061000,-103.708282000,1256.4,,301.8,1.0,41.776,95.78,,,
T,41.828166000,-103.708188000,1256.2,,33.7,-1.6,41.790,14.04,,,
T,41.828227000,-103.708132000,1256.1,,34.4,-1.1,41.798,8.22,,,
T,41.828271000,-103.708042000,1256.0,,56.7,-1.3,41.807,8.93,,,
T,41.828299000,-103.708000000,1256.0,,48.2,-1.1,41.812,4.67,,,
T,41.828314000,-103.707981000,1255.9,,43.3,-1.0,41.814,2.30,,,
T,41.828365000,-103.707938000,1255.9,,32.1,-0.7,41.821,6.70,,,
T,41.828407000,-103.707903000,1255.9,,31.8,-0.5,41.826,5.50,,,
T,41.828416000,-103.707868000,1255.8,,71.0,-0.8,41.829,3.07,,,
T,41.828418000,-103.707837000,1255.8,,85.1,-0.9,41.832,2.58,,,
T,41.828420000,-103.707789000,1255.8,,86.8,-0.9,41.836,3.99,,,
T,41.828417000,-103.707751000,1255.7,,96.0,-1.0,41.839,3.17,,,
T,41.828408000,-103.707706000,1255.7,,105.0,-1.1,41.843,3.87,,,
T,41.828152000,-103.707183000,1255.1,,123.3,-1.2,41.895,51.92,,,
T,41.828102000,-103.707082000,1255.0,,123.6,-1.0,41.905,10.06,,,
