Time (s),Velocity [m/s],Drag Force [N],S.O.C
1474.0646142899436,24.999719947476503,156.24649936306363,0.9131746030608894
1474.0784805301084,25.000387927031078,156.2548491255103,0.9131741506935761
1474.0923467702733,25.001042786123588,156.26303509839556,0.9131736983262301
1474.106213010438,25.001681601120314,156.2710207209495,0.913173245958847
1474.1200792506029,25.00230356026574,156.27879582991923,0.9131727935914254
1474.1528248431873,25.003705117176175,156.2963173966755,0.9131717253103895
1474.1855704357718,25.00501246649,156.3126621123301,0.9131706570291379
1474.2183160283562,25.006225774076437,156.32783186602117,0.9131695887476711
1474.2510616209406,25.00734519016565,156.3418283650253,0.9131685204659885
1474.4072093318996,25.011395731370477,156.39247910780432,0.9131634263503151
1474.5633570428586,25.013328740631852,156.41665367172988,0.9131583322297425
1474.7195047538175,25.013158561138802,156.41452530116783,0.9131532381042707
1474.8756524647765,25.010899519681047,156.3862736958954,0.9131481439738998
1475.0,25.007616090521324,156.34521563272526,0.9131440872823284
1475.00026796075,25.007606501161447,156.34509572923307,0.9131440786475495
1475.0005359215002,25.00759690588762,156.34497575184002,0.9131440700127706
1475.0008038822502,25.00758730457523,156.34485569898808,0.9131440613779918
1475.0021178850739,25.007540140345732,156.34426596775077,0.9131440190355072
1475.0034318878975,25.00749283321953,156.34367445088154,0.9131439766930225
1475.004745890721,25.00744538119613,156.34308112337692,0.9131439343505374
1475.0060598935447,25.00739778357631,156.34248597650432,0.9131438920080519
1475.0086972184522,25.00730181128781,156.34128597020964,0.9131438070227759
1475.0113345433597,25.007205251710587,156.3400786252954,0.9131437220374982
1475.0139718682672,25.00710810506773,156.33886394463602,0.9131436370522192
1475.0166091931746,25.007010371618065,156.33764193155338,0.913143552066939
1475.0192465180821,25.00691205146914,156.33641258747812,0.9131434670816571
1475.021949973823,25.006810657034055,156.335144809188,0.9131433799653709
1475.0246534295638,25.00670864619507,156.3338693289218,0.9131432928490831
1475.0273568853047,25.006606019021184,156.33258614763662,0.9131432057327942
1475.0300603410456,25.006502775591304,156.3312952664139,0.9131431186165034
1475.0327637967864,25.006398915984317,156.3299966863354,0.9131430315002114
1475.0366219196164,25.00624963013758,156.32813014118898,0.913142907175867
1475.0404800424465,25.00609908973759,156.32624792144378,0.9131427828515195
1475.0443381652765,25.005947295004034,156.3243500301299,0.9131426585271692
1475.0481962881065,25.00579424615701,156.32243647028474,0.913142534202816
1475.0520544109365,25.005639943416966,156.32050724495252,0.9131424098784596
1475.0579750074596,25.005400715570584,156.31751623656447,0.9131422190928349
1475.0638956039827,25.005158536204547,156.31448835518077,0.9131420283072031
1475.0698162005058,25.004913406115794,156.31142361183734,0.9131418375215645
1475.0757367970289,25.00466532610137,156.30832201758403,0.9131416467359187
1475.081657393552,25.00441429695847,156.30518358348527,0.9131414559502657
1475.0929322508418,25.00392809815272,156.29910508439778,0.9131410926285777
1475.1042071081317,25.003431212646035,156.29289310138049,0.9131407293068641
1475.1154819654216,25.00292364594788,156.28654771127492,0.9131403659851248
1475.1267568227115,25.002405403569515,156.2800689911105,0.9131400026633602
1475.1380316800014,25.001876491023914,156.27345701810356,0.9131396393415698
1475.2507802528999,24.99600250618642,156.20003532231948,0.9131360061222622
1475.3635288257983,24.989067774740437,156.11337706264274,0.9131323729004
1475.4762773986968,24.981077589902394,156.0135593881809,0.9131287396759834
1475.5890259715952,24.972037514458446,155.90066440587998,0.9131251064490125
1475.7729356818504,24.955052688729968,155.68866367432219,0.913119180109367
1475.9568453921056,24.935313070532427,155.4424594813663,0.9131132537629253
1476.0,24.930284763904957,155.3797746023479,0.9131118631384844
1476.0110047960695,24.929276210303275,155.3672030923982,0.9131114792252903
1476.022009592139,24.92825800538879,155.35451179580758,0.9131110953120726
1476.0311417931337,24.927406065282444,155.34389328587,0.9131107767261726
1476.0402739941283,24.926547289935225,155.33318994934427,0.9131104581402557
1476.0494061951229,24.92568170733217,155.3224021438084,0.9131101395543222
1476.1062028288711,24.920153856352005,155.25351705606394,0.9131081581467895
1476.1629994626194,24.914367649358073,155.18142884184505,0.9131061767386185
1476.2197960963676,24.908320977644323,155.10611348133907,0.913104195329802
1476.276592730116,24.902013556932584,155.02756979741355,0.9131022139203379
1476.314425794909,24.897667584457103,154.9734627865315,0.9131008940742816
1476.3522588597023,24.893206335886948,154.91793042026052,0.9130995742279375
1476.3616451320336,24.892086605071636,154.9039938885967,0.913099246777889
1476.3710314043649,24.890967775603507,154.89006920153304,0.9130989193278225
1476.3804176766962,24.88985088159099,154.87616922695895,0.9130985918777385
1476.3898039490275,24.8887361337856,154.86229658430125,0.9130982644276368
1476.424550001309,24.884628041434453,154.81117819013647,0.9130970522744625
1476.4592960535904,24.880548948159845,154.7604289904445,0.9130958401210458
1476.4940421058718,24.876498740573243,154.71004739743555,0.9130946279673864
1476.5287881581532,24.872477353609835,154.6600324264585,0.9130934158134845
1476.719097137854,24.850959588327935,154.39254811517705,0.9130867766730157
1476.7843640388292,24.843777726928685,154.30332293625946,0.9130844997628923
1476.8496309398042,24.83669613446287,154.2153687189107,0.913082222851913
1476.879780465108,24.833463363467683,154.1752256561729,0.913081171050724
1476.8997635496926,24.831351261339393,154.14900136600536,0.9130804739175202
1476.919746634277,24.829274604935836,154.1232193518279,0.9130797767842364
1476.9397297188616,24.827235640366577,154.0979073855721,0.9130790796508723
1476.959712803446,24.825234690871415,154.0730693642114,0.913078382517428
1477.0,24.821315768377218,154.0244291183729,0.9130769770508769
1477.0101477585724,24.820684989178577,154.01660083300868,0.9130765915015345
1477.0202955171449,24.820063561563178,154.00888880000906,0.9130762059521721
1477.0304432757173,24.819451678085482,154.00129540020507,0.913075820402789
1477.0636256936261,24.817511766770522,153.97722257344833,0.9130745596847695
1477.096808111535,24.81567112290101,153.95438331999574,0.9130732989665353
1477.1299905294438,24.813931698136667,153.93280157994792,0.9130720382480818
1477.1631729473527,24.812294080536557,153.91248438475736,0.9130707775294072
1477.250423918104,24.808473134568548,153.86508481715234,0.9130674625520736
1477.3376748888552,24.805353150774806,153.8263862336634,0.9130641475732103
1477.4249258596064,24.80293145258705,153.79635216043297,0.9130608325928175
1477.5121768303577,24.801205285108022,153.77494589851753,0.9130575176108946
1477.7902921956604,24.800314722641254,153.76390258551413,0.913046950985776
1478.0,24.804246381828264,153.81265964261013,0.9130389834050963
1478.010426996897,24.804596044971145,153.81699623854954,0.913038582632335
1478.020853993794,24.80495512882422,153.82144973574572,0.9130381818595523
1478.031280990691,24.805323827664647,153.82602254882687,0.9130377810867479
1478.0652754201656,24.80658689529161,153.84168834841336,0.9130364744742677
1478.0992698496402,24.807949377354138,153.85858807734138,0.9130351678615622
1478.1332642791149,24.809413243251335,153.87674636860368,0.9130338612486266
1478.1672587085895,24.81097909327366,153.89617089171566,0.913032554635459
1478.2560335343267,24.815548525557134,153.9528621560702,0.9130291424766057
1478.281734969409,24.817001007149255,153.97088474721178,0.9130281546131571
1478.2860105582415,24.817248066489643,153.97395039842098,0.9130279902760985
1478.290286147074,24.81749561735411,153.97702217934759,0.9130278259390348
1478.2945617359067,24.81774240189466,153.9800844817,0.9130276616019669
1478.3072866041675,24.81846905414254,153.98910154785773,0.913027172507308
1478.3200114724284,24.819187025769157,153.998011155027,0.9130266834126171
1478.3327363406893,24.819896186195788,154.00681167338405,0.9130261943178934
1478.3800970559566,24.82246426720833,154.03868307420856,0.9130243739548995
1478.427457771224,24.82491335481902,154.06908076856794,0.9130225535914664
1478.4748184864914,24.827241476056447,154.09797982760438,0.9130207332275861
1478.5221792017587,24.829448090584,154.12537312075133,0.9130189128632555
1478.6502743478416,24.834809192948182,154.19193691253588,0.9130139893746534
1478.7783694939244,24.83928693874251,154.24754390629607,0.9130090658827542
1478.8189972004634,24.840523082439695,154.2628967523048,0.9130075043070163
1478.8596249070024,24.84168768918637,154.2773618117684,0.9130059427309469
1478.9002526135414,24.842857803770908,154.29189596459528,0.9130043811544575
1478.9183609636088,24.843386339205335,154.29846119975355,0.9130036851373898
1478.9364693136763,24.843922578321514,154.30512226940837,0.9130029891202532
1478.9545776637437,24.844466625362752,154.31188047469092,0.9130022931030505
1479.0,24.845861983492192,154.32921442568565,0.9130005472381871
1479.0210618169692,24.84628489709386,154.33446829688862,0.9129997609572904
1479.03797832399,24.846631581539217,154.3387752371855,0.9129991294292721
1479.0548948310109,24.84698522228097,154.34316865906223,0.9129984979011964
1479.0718113380317,24.847345806572434,154.3476484078482,0.9129978663730629
1479.208552957064,24.850503873511908,154.38688569185757,0.9129927615240812
1479.3452945760964,24.854107338430694,154.43166289755862,0.9129876566713861
1479.4820361951288,24.858157413713126,154.4819975012352,0.912982551814947
1479.6187778141611,24.862652816084488,154.53787626328847,0.912977446954753
1479.8959800464913,24.873119851272694,154.66802278394394,0.9129670983847413
1480.0,24.877514235601847,154.72267863564315,0.9129632150867358
1480.0002552800768,24.87752305262244,154.72278830844022,0.9129632057744406
1480.0005105601535,24.877531871150012,154.72289800002116,0.9129631964621452
1480.0007658402303,24.877540691216318,154.7230077107809,0.9129631871498499
1480.0019846574776,24.877582821921337,154.72353176538888,0.9129631426889334
1480.0032034747248,24.877624987126328,154.72405625002307,0.9129630982280166
1480.004422291972,24.877667187327603,154.72458117085912,0.9129630537670995
1480.0056411092194,24.877709422698913,154.72510653006057,0.9129630093061822
1480.0078253152112,24.877785199474282,154.7260491077954,0.9129629296290992
1480.010009521203,24.877861089347608,154.72699309521894,0.9129628499520152
1480.012193727195,24.877937092277715,154.72793849183185,0.9129627702749301
1480.0143779331868,24.878013208223052,154.72888529713015,0.9129626905978442
1480.0165621391786,24.87808943716838,154.72983351093723,0.9129626109207573
1480.0189874717842,24.878174175616216,154.7308875780744,0.9129625224476736
1480.0214128043897,24.878258963840306,154.73194226797514,0.9129624339745888
1480.0238381369952,24.878343775105233,154.73299724807933,0.9129623455015029
1480.0262634696007,24.878428605010832,154.7340524636553,0.9129622570284157
1480.0286888022063,24.878513456653238,154.73510795321906,0.9129621685553273
1480.0320170939578,24.878629937423625,154.73655689081775,0.9129620471434211
1480.0353453857094,24.87874646367659,154.73800640097508,0.9129619257315127
1480.038673677461,24.87886303478201,154.7394564758607,0.912961804319602
1480.0420019692126,24.878979650177985,154.74090710849256,0.9129616829076892
1480.0453302609642,24.879096309741843,154.74235829735255,0.9129615614957741
1480.0501570446067,24.879265571405558,154.74446384313148,0.9129613854207475
1480.0549838282493,24.879434926211886,154.74657056190296,0.912961209345716
1480.0598106118919,24.87960437418385,154.74867845397702,0.91296103327068
1480.0646373955344,24.87977391529629,154.75078751906443,0.9129608571956392
1480.069464179177,24.87994354951707,154.752897756789,0.9129606811205937
1480.077664520949,24.880231958681303,154.75648557944663,0.9129603819823457
1480.0858648627209,24.88052063642614,154.76007678490677,0.9129600828440845
1480.0940652044928,24.880809582661353,154.76367137216326,0.9129597837058095
1480.1022655462648,24.881098797295945,154.76726934020041,0.9129594845675211
1480.1104658880367,24.88138828023661,154.77087068797394,0.9129591854292192
1480.1356175301923,24.882277838658297,154.78193761004644,0.9129582679284095
1480.160769172348,24.883169917477627,154.79303628551588,0.9129573504274727
1480.1859208145036,24.884064514086415,154.8041666853037,0.9129564329264088
1480.2110724566592,24.884961625791117,154.81532877927413,0.9129555154252179
1480.462588878215,24.894070107162648,154.92868162508222,0.9129463404063165
1480.7141052997708,24.903427074968207,155.0451700195649,0.9129371653747038
1480.9656217213267,24.913030005425927,155.16476601281315,0.9129279903303795
1481.0,24.9143616106454,155.18135361650033,0.9129267362473378
1481.0343782786733,24.915308413157664,155.19314833069126,0.9129255197646114
1481.0687565573467,24.916260212353475,155.2050057424272,0.9129243032816533
1481.10313483602,24.917217103900377,155.21692705072638,0.9129230867984589
1481.2450683692525,24.921217636056664,155.26677211592542,0.9129180644458377
1481.387001902485,24.925302670156086,155.31767829972253,0.9129130420892625
1481.5289354357176,24.929473129714218,155.3696576312858,0.9129080197286672
1481.6708689689501,24.933728995215372,155.42271040171093,0.9129029973640285
1481.7485244008387,24.936093529472654,155.452190127652,0.9129002494993805
1481.8017219255005,24.937715373270564,155.47241200956375,0.9128983670855132
1481.8250585282783,24.93842012933784,155.48119963684067,0.9128975413111393
1481.8483951310561,24.939116994026307,155.48988911043293,0.9128967155366497
1481.871731733834,24.939805789385847,155.49847820307096,0.9128958897620498
1481.9500736097582,24.942064093612174,155.52664031246442,0.9128931176041255
1482.0,24.943457564795988,155.54401882169455,0.912891350938657
1482.0260916778623,24.943921483752717,155.5498047469051,0.9128904514271103
1482.0521833557245,24.944375872328575,155.555471915002,0.9128895519154301
1482.0782750335868,24.94482054009149,155.56101794434258,0.9128886524036135
1482.1639086742914,24.946217586950205,155.57844297386592,0.9128857001789623
1482.249542314996,24.94751303156748,155.5946016150573,0.9128827479528805
1482.3351759557006,24.948705094701243,155.60947147559293,0.9128797957253377
1482.4208095964052,24.94979340223872,155.62304770359867,0.9128768434963236
1482.682615505836,24.952481691228726,155.6565856377762,0.912867817700173
1482.944421415267,24.954213554538416,155.67819353137722,0.9128587918902499
1483.0,24.95445867214331,155.6812519049271,0.9128568758059007
1483.0266316628392,24.95446265249729,155.68130156872053,0.9128559668399107
1483.0532633256785,24.954457236196813,155.68123398829388,0.9128550578737814
1483.0798949885177,24.9544422366066,155.68104683503384,0.9128541489075104
1483.167889611639,24.954330437536775,155.6796518964436,0.9128511455588438
1483.2152263815576,24.954228779226355,155.6783834914922,0.9128495299046813
1483.244715670972,24.954136789409674,155.67723572614233,0.9128485234037331
1483.2742049603864,24.954003976272585,155.67557861195698,0.9128475169026106
1483.3036942498009,24.953823966934433,155.67333264318782,0.9128465104013133
1483.3331835392153,24.95359517263746,155.6704780099689,0.912845503899841
1483.3888569248406,24.953030138731727,155.66342827611348,0.9128436037062536
1483.444530310466,24.952291633306327,155.65421443839224,0.9128417035120433
1483.5002036960914,24.95138017812177,155.64284319829198,0.9128398033172102
1483.5558770817167,24.950296240832653,155.629320626327,0.9128379031217543
1483.750534871183,24.945143267926703,155.56504316434723,0.912831259226913
1483.7853210133285,24.943970307226603,155.55041367195062,0.9128300719349629
1483.820107155474,24.942676450569653,155.5342771294505,0.9128288846427697
1483.8548932976196,24.941254043231947,155.5165383122585,0.9128276973503333
1483.8896794397651,24.9397041436948,155.4972106937569,0.9128265100576536
1483.9244655819107,24.938028933350346,155.47632177015475,0.9128253227647309
1483.99094727482,24.93448009993723,155.43207446354143,0.912823053663815
1484.0,24.933961900732278,155.4256140167922,0.9128227446832421
1484.00905272518,24.933492572004194,155.41976295954709,0.9128224298969658
1484.01810545036,24.93301500168421,155.41380926855248,0.9128221151106736
1484.02715817554,24.932529019772623,155.407750830451,0.9128218003243648
1484.0580150812186,24.930814563322468,155.38637869769292,0.9128207273510592
1484.0888719868972,24.929004913804192,155.3638214981184,0.9128196543775676
1484.1197288925757,24.927098272865578,155.34005707627452,0.9128185814038863
1484.1505857982543,24.92509409662601,155.3150789314152,0.912817508430014
1484.2338619021803,24.91919916191408,155.24162171778485,0.9128146127050144
1484.3171380061062,24.91259668843366,155.15936844013893,0.9128117169786216
1484.4004141100322,24.905289352645728,155.06835943475215,0.9128088212508353
1484.4836902139582,24.897279947845558,154.96863720034813,0.9128059255216552
1484.7238847629153,24.87027037256482,154.63258710111887,0.9127975733175827
1484.9640793118724,24.837510171463595,154.2254778793894,0.9127892211019176
1485.0,24.832120805585657,154.15855592580002,0.9127879720412095
1485.00024904839,24.832090604023495,154.15818094160798,0.9127879626511409
1485.0004980967801,24.832060396430734,154.15780588299592,0.9127879532610723
1485.0007471451702,24.832030182680306,154.15743074838642,0.9127879438710037
1485.0025682082573,24.8318090777959,154.1546855190267,0.9127878752100199
1485.0043892713445,24.831587646837537,154.15193626564366,0.9127878065490355
1485.0058890495689,24.83140503529646,154.1496690067366,0.9127877500017083
1485.0073888277932,24.831222199758578,154.1473989834458,0.9127876934543807
1485.0088886060175,24.831039140106515,154.14512619437542,0.9127876369070527
1485.0103883842419,24.830855856359765,154.14285063982902,0.9127875803597242
1485.0127375651314,24.83056831912178,154.13928076264358,0.9127874917866922
1485.0150867460209,24.830280232233452,154.13570410281085,0.912787403213659
1485.0174359269104,24.82999159576638,154.13212066145726,0.9127873146406247
1485.0197851077999,24.82970240978299,154.1285304395958,0.9127872260675892
1485.0221342886894,24.829412674344287,154.12493343822217,0.9127871374945528
1485.0256280538113,24.82898075588974,154.11957134408578,0.9127870057663439
1485.0291218189332,24.82854762247068,154.11419426032361,0.9127868740381325
1485.032615584055,24.82811327429459,154.10880219030082,0.9127867423099187
1485.036109349177,24.827677711568793,154.10339513738245,0.9127866105817025
1485.0396031142989,24.82724093450036,154.09797310493258,0.9127864788534839
1485.0448272240685,24.82658557144421,154.08983778406045,0.9127862818846934
1485.0500513338382,24.82592749448959,154.08166899041356,0.9127860849158975
1485.0552754436078,24.825266704329003,154.07346673526655,0.9127858879470963
1485.0604995533774,24.824603201655094,154.0652310299061,0.9127856909782892
1485.065723663147,24.82393698716062,154.0569618856303,0.9127854940094771
1485.0749792032266,24.822750000674574,154.0422293989974,0.9127851450403919
1485.084234743306,24.821554508055193,154.02739204908877,0.9127847960712895
1485.0934902833856,24.82035051315755,154.01244989900005,0.9127844471021699
1485.102745823465,24.819138019837858,153.99740301194026,0.9127840981330331
1485.1120013635446,24.817917031953446,153.98225145123124,0.912783749163879
1485.149078765352,24.812940733757628,153.92050696424212,0.9127823512042758
1485.1861561671594,24.80782843402159,153.85708790296255,0.9127809532443963
1485.2232335689669,24.80258037230086,153.79199828111095,0.9127795552842407
1485.2603109707743,24.797196797525903,153.7252422538072,0.9127781573238086
1485.3901541563134,24.777280721458684,153.47840998749203,0.9127732617349151
1485.5199973418526,24.755716748686922,153.21137793530454,0.912768366142634
1485.6498405273917,24.732515325222167,152.92432857808734,0.9127634705469652
1485.7796837129308,24.707687285375137,152.61745274797204,0.9127585749479086
1486.0,24.661867052190512,152.05192162498,0.912750268149142
1486.0100974804343,24.66011094481876,152.03026795269253,0.9127498437783067
1486.0201949608686,24.658345223294106,152.0084972877878,0.9127494194074515
1486.0285904890302,24.656870125991865,151.99031110250752,0.9127490665652116
1486.0369860171918,24.65538819365266,151.97204174492674,0.9127487137229574
1486.0453815453534,24.653899454019548,151.95368957222635,0.9127483608806892
1486.0827136437954,24.647202965058575,151.87115350019806,0.912746791909282
1486.092575034235,24.64540798691816,151.84903371041233,0.9127463774605381
1486.1024364246748,24.643596507659495,151.82671220808183,0.9127459630117746
1486.1122978151145,24.641767525249588,151.8041766921113,0.9127455485629918
1486.1221592055542,24.639920837231358,151.78142471625702,0.9127451341141896
1486.159155910733,24.632835226446975,151.69414282332176,0.9127435792379309
1486.1961526159118,24.625501327502093,151.60382890770182,0.9127420243613974
1486.2331493210907,24.617919661955295,151.51049212062128,0.9127404694845889
1486.2701460262695,24.610090722179514,151.41414133847655,0.9127389146075053
1486.4210866049593,24.575597410662496,150.98999702274028,0.9127325709574124
1486.5720271836492,24.537028857332935,150.5164462863973,0.9127262273027417
1486.722967762339,24.494418210630126,149.9941308693122,0.9127198836434929
1486.873908341029,24.44779895766602,149.42371846861394,0.912713539979666
1487.0,24.405805962298114,148.91084116733654,0.912708240651728
1487.0074850442534,24.40375191894579,148.8857769303626,0.9127078755575241
1487.0149700885067,24.401688246909245,148.8605973248372,0.9127075104633094
1487.0211884750506,24.39996680706864,148.83959504651287,0.9127072071522085
1487.0274068615945,24.398238531597443,148.81851086118152,0.9127069038410998
1487.0336252481384,24.396503447734265,148.79734511882748,0.9127066005299833
1487.072649849317,24.38546756997765,148.6627571516079,0.9127046970464485
1487.1116744504957,24.37416838933918,148.52502116796532,0.9127027935626122
1487.1506990516743,24.362603642567326,148.3841140612087,0.9127008900784715
1487.189723652853,24.350772901206238,148.24003522153,0.9126989865940248
1487.212708845798,24.343680303312606,148.15369267747255,0.9126978654560365
1487.2286358903832,24.33871724045104,148.09328922765715,0.9126970885899818
1487.2445629349684,24.33375397578583,148.03289563851817,0.9126963117238627
1487.255184645684,24.33045076252616,147.99270857692744,0.9126957936335447
1487.2658063563997,24.327155401340494,147.9526224802425,0.9126952755432035
1487.2764280671154,24.323868056008397,147.91263930152644,0.9126947574528397
1487.3130856364385,24.31257928210986,147.7753778372194,0.912692969423055
1487.3497432057616,24.301383475938422,147.63930971115326,0.9126911813930078
1487.3864007750847,24.290282317593004,147.50445376709283,0.9126893933626925
1487.4230583444078,24.279276274152473,147.37081409915578,0.9126876053321077
1487.5271388698827,24.248544127139656,146.99797307145977,0.9126825286393473
1487.6312193953577,24.218573769936917,146.6348288624691,0.9126774519444104
1487.7352999208326,24.189361035397415,146.28129682520068,0.9126723752472966
1487.8393804463076,24.16090164361684,145.9372920581317,0.9126672985480062
1488.0,24.11845153307908,145.42492608837117,0.9126594640600928
1488.0118870158776,24.11634374628128,145.39950892220006,0.9126587924763354
1488.0237740317552,24.114244927181424,145.37420210202376,0.9126581208925504
1488.0356610476329,24.112155259546327,145.3490078151169,0.9126574493087372
1488.075140662613,24.105275054497568,145.2660713632457,0.9126552188185235
1488.114620277593,24.098493039173825,145.1843416897773,0.9126529883280058
1488.1540998925732,24.09181107208281,145.10384018323296,0.9126507578371774
